web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,offer-detail
"1594281963-1382","https://www.holidayhk.com/en-hk/staycation/","Dorsett Mongkok, Hong KongLet Our Love Fly' Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0009/","Dorsett Mongkok, Hong Kong","Let Our Love Fly' Staycation Package","Hong Kong residents only! Spend a night in a Superior Room at only HK$500 nett per night with 3 wonderful perks including free in-room dinner for 2, late check-out and free one-time minibar consumption.","/media/offer/DorsettMongkok_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
    - One night accommodation in a Superior Room with the following: 
       • In-room dinner for 2 (inclusive of 1 10-inch pizza + 1 pasta carbonara + 2 cups of sparkling wine)       
       • Late check-out
       • Free one-time minibar consumption
• For enquiries, please contact reservation.mongkok@dorsetthotels.com or +852 3987 2388"
"1594281740-1274","https://www.holidayhk.com/en-hk/staycation/","The Jervois'Home Suite Home' Staycation","https://www.holidayhk.com/en-hk/staycation/staycation0115/","The Jervois","'Home Suite Home' Staycation","Enjoy quality time with your loved ones in our stylish, minimalistic and elegant suite from 700 – 1,550 sq.ft. Relish the simple pleasure of privacy and space and explore the oldest yet also most fascinating Sheung Wan area.","/media/offer/TheJervois_HK_Hotel_Offer_1_logo.png","• Offer applicable to HK residents only
• Offer is valid from 15 June to 31 August 2020.
• Offer includes:
- Daily breakfast for two per room at partnered restaurant (Four sets for Two-Bedroom Suite)
- Guaranteed early check-in at 10am and late check out until 4pm
- HK$100 dining voucher at The Cottage at One-Bedroom Suite
- HK$400 dining voucher at The Cottage at Two-Bedroom Suite
- Fully equipped kitchenette with high-quality appliances and elegant tableware
- Complimentary wireless & fixed line broadband internet connections
• For enquiries, please contact reservations@nationalhotels.com.hk or +852 3953 1000"
"1594281810-1308","https://www.holidayhk.com/en-hk/staycation/","Four Seasons Hotel Hong KongLIMITED OFFERFlash Sale: Get one night free or 50% off!","https://www.holidayhk.com/en-hk/staycation/staycation0191/","Four Seasons Hotel Hong Kong","Flash Sale: Get one night free or 50% off!","Exclusive & Limited Offer! Book between 13 – 17 July and post a picture of your stay on your IG with the tags @fshongkong #fsmidsummer #holidayhongkong #discoverhongkong for a chance to win an additional night's stay!
Offer 1: Harbour View Suite, Complimentary Second Night and Daily Breakfast for Two (Original Price of HK$8,800 per night; Promotional Price of HK$4,400 per night)
Offer 2: Deluxe Peak View Room Stay at Half Price (Original Price of HK$3,800, Promotional Price of  HK$1,900)","/media/offer/FourSeasons_HK_Hotel_Offer_2_logo.png","• Booking during 13-17 July 2020. Stay from now to 31 August 2020
• Daily breakfast for two for Harbour View Suite
• Complimentary rollaway bed
• Always complimentary: Welcome amenities; kids' ""glamping"" adventure tent pitched in the room with in-room camping amenities; and fun-filled family activities, including a scavenger hunt, hot chocolate and latte art class with cookies, and fitness by the pool
• Option to add one of our Masters of Craft experiences – private culinary, mixology and wellness classes with our experts – for an additional fee (visit our Masters of Craft page for full details)

Competition details
• Follow FSHK Instagram account 
• Set your Instagram account privacy as Public 
• Share an image and description of the most memorable summer in fshongkong with a short description on Instagram by 31 August 2020  and tag @fshongkong #fsmidsummer #holidayhongkong #discoverhongkong 
• Five winners will be chosen, and the winner will be granted a one-night stay for two people in Four Seasons Hotel Hong Kong
• Winners will receive a private message from FSHK as the confirmation on 12 September 2020  
• Terms and conditions apply
• For enquiries, please contact our Reservations Team at +852 3196 8333 or email res.hongkong@fourseasons.com"
"1594281845-1325","https://www.holidayhk.com/en-hk/staycation/","The Park Lane Hong Kong, a Pullman HotelStay & Dine Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0104/","The Park Lane Hong Kong, a Pullman Hotel","Stay & Dine Staycation Package","Savvy design, intuitive service and jaw-dropping views of the harbour, Victoria Park and the Kowloon skyline combine to make The Park Lane Hong Kong the ultimate sanctuary in Hong Kong for the modern urbanite.

Hong Kong residents can enjoy exclusive benefits during their stay at The Park Lane Hong Kong, includes a complimentary upgrade to newly renovated Premium Pullman Room, dinner at SKYE Roofbar & Dining (a lifestyle destination offering a distinctively culinary and tantalizing bar experience), breakfast for two and other complimentary Executive Privileges.","/media/offer/ParkLaneHongKong_HK_Hotel_Offer_1_logo.png","Offer is valid from 15 June to 30 September 2020
Hong Kong residents are eligible for this offer

Package includes:
   - One night accommodation with complimentary upgrade to newly renovated Premium Pullman Room
   - Set dinner for two at SKYE Roofbar & Dining
   - Executive privileges for two, including:
      •  Breakfast for two
      •  Cocktail & hors d’oeuvres from 6-8pm
      •  20% discount on laundry and dry cleaning
      •  20% discount on Business Centre services
  - Flexible check in and check out time
  - Pullman House Wine
  - Access to Fitness Center

For enquiries, please contact Reservation Department at reservations@parklane.com.hk or +852 2839 3366"
"1594281983-1392","https://www.holidayhk.com/en-hk/staycation/","Ovolo SouthsideOvolo Quarantine Concierge 2020","https://www.holidayhk.com/en-hk/staycation/staycation0195/","Ovolo Southside","Ovolo Quarantine Concierge 2020","Kinda like Alexa, but Human.

From breakfast to happy hour to night cap, it’s all taken care of and anything you need from the outside world, the concierge will arrange it for you.","/media/offer/OvolaSouthside_HK_Hotel_Offer_1_logo.png","• Offer is valid from now to 31 December 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
'• Offer is valid from now to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- A minimum of 13-nights accommodation
- HKD$1,000 F&B in-room dinning credit per adult
- Free daily in-room breakfast
- Free daily refreshment mini bar
- Free Happy hour in your room
- Free unlimited premium Wi-Fi
- Apple TV and Alexa
- OCDC Grade Room Sanitization*

Quarantine Concierge Perks:
- Free daily barista made coffee
- In-room fitness gear – yoga mat, gliders, resistance bands and jump ropes (optional)
- Mindfulness kit – colouring pages, brain teasers and playing cards
- Green leafy plant – bring the outside world in
- Daily essentials run – you name it, we’ll get it
- Join our daily step challenge – if you succeed, we will treat you
- Celebrate your release date – with a bottle of Cava delivered to your room

• For enquiry, please contact hotel reservations at +852 2615 1000 or reservations@ovologroup.com"
"1594281705-1257","https://www.holidayhk.com/en-hk/staycation/","Hong Kong Disneyland Hotel Hong Kong Resident Springtime Room Offer","https://www.holidayhk.com/en-hk/staycation/staycation0007/","Hong Kong Disneyland Hotel","Hong Kong Resident Springtime Room Offer","Stay at the Hong Kong Disneyland Hotel with special Hong Kong resident offer, starting from HK$1,399, including breakfast for 2","/media/offer/DisneyHotel_HK_Hotel_Offer_1_logo.png","•  Offer is valid for booking from now until 30 June 2020 for check-in date until 17 July 2020
•  Offer includes:
- One night accommodation in Standard Room with breakfast for 2 starting from $1399
- One night accommodation in Sea View Room with breakfast for 2 starting from $1699
•  For enquiries, please call +852 1 830 830 or email www.hongkongdisneyland.com/help/email/
•  Images are for marketing purposes only. All Guests must wear face masks and maintain appropriate social distance during their visit"
"1594281839-1322","https://www.holidayhk.com/en-hk/staycation/","Hotel COZi‧WetlandStay and Dine Package from HK$420 up","https://www.holidayhk.com/en-hk/staycation/staycation0160/","Hotel COZi‧Wetland","Stay and Dine Package from HK$420 up","Stay in a COZi Deluxe Room with your beloved and enjoy delectable buffet from HK$420 up","/media/offer/CoziWetland_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible to this offer
•  Offer includes:
- One night accommodation in a COZi Deluxe Room
- Semi-Buffet or Full Buffet for two persons
- Complimentary access to Fitness Centre
- Complimentary high-speed Wi-Fi
- Complimentary in-town shuttle bus service
- Special discount on lunch and dinner menus at The Platter
•  For enquiries, please contact reservation team at rsvn.wetland@hotelcozi.com or +852 3583 6188"
"1594281895-1349","https://www.holidayhk.com/en-hk/staycation/","Ovolo SouthsideV.I.Pooch Package","https://www.holidayhk.com/en-hk/staycation/staycation0120/","Ovolo Southside","V.I.Pooch Package","Does your pooch deserve V.I.P treatment? Make those irresistible puppy dog eyes light up with Ovolo’s V.I.Pooch package! Not only do you get to relax and enjoy your favourite Ovolo FREEBIES but your dog gets to get in on the action too! Your furry V.I.Pooch can snuggle into their own doggy bed with eating/drinking mat, food bowl, and can snack out on their very own ‘Doggy Bag’ with treats. Ovolo Southside doesn't recommend sharing the free in-room mini-bar though – you are the master, after all.","/media/offer/OvolaSouthside_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 30 September 2020 
• Hong Kong residents are eligible for this offer 
• Offer includes:
- Doggy bed
- Eating/drinking mat
- Food bowl
- Specially designed ‘Doggy Bag’ with dog snack and treats
- Free breakfast
- Free hotel Wi-Fi
- Free minibar
- Free Social Hour
- Free gym access
• For enquiry, please contact hotel reservations at +852 2615 1000 or reservations@ovologroup.com"
"1594281681-1245","https://www.holidayhk.com/en-hk/staycation/","City Garden HotelChill Out Package","https://www.holidayhk.com/en-hk/staycation/staycation0143/","City Garden Hotel","Chill Out Package","Pay HK$680 up and get dinner buffet for two","/media/offer/CityGarden_HK_Hotel_Offer_2_logo.png","• Offer is valid from 15 June to 31 August 2020
• Offer includes:  
- One night accommodation in newly renovated City Room
   - Late check-out until 3pm
   - Dinner buffet for two adults at Garden Café per room per night
   - Complimentary Wi-Fi
   - Free use of 24-hour gym
   - Free use of outdoor heated swimming pool
   - Enjoy all day breakfast at Garden Café at special price HK$80
• For enquiries, please contact Reservations Department at +852 2806 4090 or email reservations@citygarden.com.hk"
"1594281872-1338","https://www.holidayhk.com/en-hk/staycation/","The Wharney Guang Dong Hotel Hong KongStay & Dine Package at HK$799","https://www.holidayhk.com/en-hk/staycation/staycation0056/","The Wharney Guang Dong Hotel Hong Kong","Stay & Dine Package at HK$799","One night stay and Shabu Shabu  'ALL YOU CAN EAT' for 2 persons","/media/offer/TheWharney_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 15 September 2020
•  Hong Kong residents are eligible for this offer
 Offer includes:
- One night accommodation at Deluxe Type
- Shabu Shabu 'ALL YOU CAN EAT' included : Japanese Dishes+
Sushi+Sashimi, except US Prime Short Rib set menu
•  For enquiries, please contact reservation@wharney.com or dial +852 2862 1001/+852 2862 1002"
"1594281876-1340","https://www.holidayhk.com/en-hk/staycation/","Regal Airport HotelLantau Rock Around Room Package","https://www.holidayhk.com/en-hk/staycation/staycation0079/","Regal Airport Hotel","Lantau Rock Around Room Package","Explore the beauty of Lantau, and take advantage of this splendid room package at HK$1,200 for a room night whilst you get the full amount of HK$1,200 dining credits to spend! A rejuvenating getaway on this stunning beautiful island awaits","/media/offer/RegalAirport_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer. 
• Offer includes:
- At HK$1,200* and enjoy free upgrade to Prime Deluxe or Family Quadruple Room for 2 adults and 2 children
- HK$1,200 net Food and Beverage dining credit in any of the hotel’s restaurants and bars at your choice during the stay
- Free use of Health Centre & Swimming Pools
- Special rate for a 60-minute massage treatment (Traditional Thai Massage, Aroma Massage or Traditional Chinese Massage) at OM Spa for 2 persons at HK$880net
• For enquiries, please contact stay@airport.regalhotel.com at +852 2286 6888."
